Entry Date,Resource,Name,Project,Status,Organization,Location,Billable,Temp,Client,Hours,Type
12/17/23 0:00,Role,Mitchael MacHostie (W158178),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,Yes,Lemke LLC,2.9,Actual
12/28/23 0:00,Role,Van Twinborne (J278649),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,No,Lemke LLC,6.2,Projected
12/14/23 0:00,Role,Sandy Kinnane (B162392),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,Yes,Lemke LLC,6.7,Actual
1/3/24 0:00,Role,Whitaker Rickcord (L538497),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,Yes,Lemke LLC,6.1,Actual
12/14/23 0:00,Role,Bruis Graundisson (O840230),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,4.4,Projected
1/4/24 0:00,Role,Corty Warrack (J334504),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,1.2,Projected
12/19/23 0:00,Role,Jobyna Lenin (F716895),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,No,Lemke LLC,2.4,Actual
12/20/23 0:00,Role,Hernando Hambribe (N713995),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,No,Lemke LLC,4.4,Actual
1/7/24 0:00,Role,Gearalt Allatt (D707727),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,5.5,Projected
1/17/24 0:00,Role,Zacharia Heynel (B175168),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,4.6,Actual
12/2/23 0:00,Role,Galina Vigne (C633280),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,No,Lemke LLC,6,Actual
1/5/24 0:00,Role,Angela Wyeld (C289629),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,5.2,Projected
11/28/23 0:00,Role,Odille Fitzpayn (S223085),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,No,Lemke LLC,4.1,Projected
12/4/23 0:00,Role,Rhett Futty (U171126),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,No,Lemke LLC,1.3,Actual
12/16/23 0:00,Role,Lianne Ciardo (P048720),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,3.2,Projected
1/20/24 0:00,Role,Cherye Jedrzejewski (O602006),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,2.7,Actual
12/13/23 0:00,Role,Camala Abramovitz (S408649),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,Yes,Lemke LLC,5.8,Projected
11/28/23 0:00,Role,Stefania Sturm (F881241),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,No,Lemke LLC,4.4,Projected
1/5/24 0:00,Role,Celene Ledur (Y232821),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,No,Lemke LLC,3,Actual
1/12/24 0:00,Role,Craig Stirton (C432614),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,No,Lemke LLC,4.9,Actual
1/7/24 0:00,Role,Horace Gisbourn (F460246),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,3.2,Actual
1/28/24 0:00,Role,Demetrius Duxbarry (C902171),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,Yes,Lemke LLC,2.7,Projected
1/12/24 0:00,Role,Benny Enrrico (V201474),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,4.5,Actual
1/10/24 0:00,Role,Marcello McEneny (Z190915),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,No,Lemke LLC,4.5,Projected
11/30/23 0:00,Role,Doloritas Kilner (B043901),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,3.2,Actual
12/7/23 0:00,Role,Elyse Balham (X264177),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,No,Lemke LLC,2.1,Projected
12/20/23 0:00,Role,Leelah Borton (E867984),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,No,Lemke LLC,1.5,Actual
1/15/24 0:00,Role,Lottie Spurrior (M717520),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,Yes,Lemke LLC,6.5,Actual
12/28/23 0:00,Role,Edita Joost (Y316525),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,No,Lemke LLC,6.6,Actual
12/27/23 0:00,Role,Nicolea Denge (E028514),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,1.7,Projected
1/10/24 0:00,Role,Violette Fitzer (H381748),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,No,Lemke LLC,2.1,Projected
11/30/23 0:00,Role,Marianna Dandie (P254709),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,7.2,Projected
1/28/24 0:00,Role,Meggy Matskevich (J697060),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,7,Projected
1/3/24 0:00,Role,Ari Oldridge (R863937),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,6.4,Actual
12/29/23 0:00,Role,June Umney (Z531097),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,No,Lemke LLC,4.9,Projected
12/25/23 0:00,Role,Waylen Scard (X985316),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,5.4,Actual
1/24/24 0:00,Role,Danell Dadley (H625301),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,3,Projected
12/5/23 0:00,Role,Lombard Cardozo (G558634),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,Yes,Lemke LLC,6.6,Projected
11/28/23 0:00,Role,Bendicty Shipp (X948876),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,No,Lemke LLC,1.9,Actual
1/30/24 0:00,Role,Marjorie Orford (I503578),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,Yes,Lemke LLC,2.6,Actual
11/29/23 0:00,Role,Chucho Birkinshaw (G621624),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,Yes,Lemke LLC,3.8,Actual
1/11/24 0:00,Role,Camellia MacAscaidh (S841393),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,No,No,Lemke LLC,6.7,Actual
1/5/24 0:00,Role,Morlee McGeachy (U739488),Realigned actuating extranet (P003969-520),Approved,Launch Consulting,USA,Yes,No,Lemke LLC,5.4,Actual
12/7/23 0:00,Role,Cecilia Illesley (E234824),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,Yes,No,Lemke LLC,3.3,Actual
12/15/23 0:00,Role,Alaric Patinkin (H486707),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,No,Lemke LLC,3,Projected
12/21/23 0:00,Role,Dorri Curnokk (C167994),Realigned actuating extranet (P003969-520),Unapproved,Launch Consulting,USA,No,No,Lemke LLC,1.8,Actual
1/16/24 0:00,Role,Pamella Swenson (P713832),Expanded actuating knowledge base (P008873-781),Unapproved,Launch Consulting,USA,No,No,Champlin LLC,1.4,Actual
1/25/24 0:00,Role,Daniele Tomasino (X817229),Integrated next generation framework (P007273-771),Unapproved,Launch Consulting,USA,No,No,Graham-Sanford,3.9,Projected
1/13/24 0:00,Role,Reese Geindre (F845046),Balanced neutral strategy (P006296-382),Approved,Launch Consulting,USA,No,No,"Fritsch, Orn and Torphy",7.9,Projected
12/3/23 0:00,Role,Bat Lergan (O619703),Distributed multi-tasking support (P006897-863),Approved,Launch Consulting,USA,Yes,Yes,Grant and Sons,1.6,Actual
12/13/23 0:00,Role,Eugene Kelsow (P706247),Visionary bottom-line capability (P002539-723),Unapproved,Launch Consulting,USA,Yes,Yes,Grant and Sons,7.7,Actual
1/24/24 0:00,Role,Lexi Philippeaux (H184135),Managed needs-based core (P009062-242),Unapproved,Launch Consulting,USA,No,No,Grant and Sons,7.2,Projected
1/20/24 0:00,Role,Maggy Seefeldt (Q808534),Proactive zero tolerance secured line (P005472-534),Approved,Launch Consulting,USA,No,No,Grant and Sons,1.7,Projected
12/1/23 0:00,Role,Ethelda Barth (C946641),Multi-tiered composite monitoring (P002078-823),Unapproved,Launch Consulting,USA,Yes,Yes,Grant and Sons,4.8,Actual
12/11/23 0:00,Role,Nevil Davydochkin (X231524),Innovative demand-driven approach (P007497-102),Unapproved,Launch Consulting,USA,No,No,"Trantow, Von and Feeney",2.6,Actual
12/7/23 0:00,Role,Lilia Guile (S347444),Exclusive full-range solution (P007788-585),Unapproved,Launch Consulting,USA,Yes,No,Schamberger-Schmeler,1.1,Projected
1/2/24 0:00,Role,Corena MacDougall (Z710726),Proactive real-time flexibility (P007237-306),Approved,Launch Consulting,USA,Yes,No,Mitchell-O'Reilly,7.2,Projected
12/24/23 0:00,Role,Maryanne Roswarn (P901837),Reverse-engineered zero defect website (P002872-378),Unapproved,Launch Consulting,USA,No,No,"Koelpin, Willms and Johns",7.9,Actual
1/25/24 0:00,Role,Drona Bigglestone (R542536),Configurable empowering access (P008034-223),Approved,Launch Consulting,USA,Yes,No,Mayer Inc,4.5,Projected
1/18/24 0:00,Role,Anna-maria Liddle (W286122),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,5.2,Actual
1/20/24 0:00,Role,Verne Fedorchenko (Q863347),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,5.6,Actual
1/17/24 0:00,Role,Davine Primo (Q471970),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,6.3,Actual
12/24/23 0:00,Role,Isiahi Arnaldy (T605859),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,5.2,Actual
12/27/23 0:00,Role,Janine Grealey (P832102),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,6.9,Actual
1/6/24 0:00,Role,Wyatan Pagel (V560896),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,2.7,Projected
1/20/24 0:00,Role,Gordie Rutigliano (F377583),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,7.1,Actual
12/9/23 0:00,Role,Selia Brazear (Z662950),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,5.3,Actual
1/17/24 0:00,Role,Elihu Druhan (L096962),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,1.7,Projected
1/1/24 0:00,Role,Darwin Wrefford (P846894),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,2.8,Actual
12/16/23 0:00,Role,Tabby Troctor (J019988),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,2.6,Actual
12/8/23 0:00,Role,Mercy Keigher (A164569),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,5,Projected
1/5/24 0:00,Role,Domenico Churching (T766991),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,4.6,Projected
12/18/23 0:00,Role,Lucie Greer (M347962),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,2.8,Actual
1/3/24 0:00,Role,Lilias Danzelman (C415440),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,1.7,Actual
1/20/24 0:00,Role,Hastings Gallimore (A918283),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,7.5,Actual
1/17/24 0:00,Role,Diandra McGing (P604098),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,2.2,Actual
1/19/24 0:00,Role,Dede Satterly (W775081),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,1.2,Actual
1/22/24 0:00,Role,Ulises Breit (K337455),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,5.4,Projected
12/28/23 0:00,Role,Gerrilee Morican (K392471),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,7.4,Projected
1/14/24 0:00,Role,Tabitha Laste (X705634),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,1.2,Projected
12/18/23 0:00,Role,Kristel Guyer (A337519),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,2.7,Actual
1/5/24 0:00,Role,Perla Aggio (I479816),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,1.9,Projected
12/12/23 0:00,Role,Ulrikaumeko Beausang (F880730),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,1.4,Projected
11/28/23 0:00,Role,Levin D'Aguanno (R264643),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,3.9,Projected
12/11/23 0:00,Role,Kile Oxteby (A826948),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,7.3,Actual
12/15/23 0:00,Role,Rosemarie Hooks (V978494),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,6.7,Projected
1/21/24 0:00,Role,Kristopher Prosser (X622875),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,7.9,Projected
12/9/23 0:00,Role,Grethel Swoffer (K216653),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,6.3,Projected
1/14/24 0:00,Role,Westleigh Sanford (B145491),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,7,Actual
1/17/24 0:00,Role,Miles Boath (C991063),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,4.2,Actual
1/21/24 0:00,Role,Marinna Perrett (A016546),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,3.2,Projected
12/6/23 0:00,Role,Clare Flecknell (M876443),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,6,Actual
1/30/24 0:00,Role,Tierney Grinin (Z860917),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,6.8,Actual
12/27/23 0:00,Role,Zondra Dudbridge (I949571),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,7.2,Projected
1/28/24 0:00,Role,Leanor Rubega (F191768),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,1.5,Projected
1/16/24 0:00,Role,Gannon Milby (X461736),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,5,Actual
12/28/23 0:00,Role,Edi Torald (N723961),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,1.6,Projected
12/12/23 0:00,Role,Pacorro Ahmed (R063536),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,4.9,Projected
12/17/23 0:00,Role,Nappy Haxley (N691106),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,3.6,Projected
12/28/23 0:00,Role,Venus Boydell (S953795),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,6.9,Actual
12/7/23 0:00,Role,Skipper Smy (I324713),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,1.9,Actual
1/21/24 0:00,Role,Sancho Hunton (C607037),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,1.2,Actual
1/7/24 0:00,Role,Hobard Minshall (S255438),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,1.9,Actual
1/24/24 0:00,Role,Loni Marson (D968938),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,7.2,Projected
1/21/24 0:00,Role,Dinnie Charopen (H138192),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,2.3,Projected
1/17/24 0:00,Role,Wes Suff (Z094953),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,2.4,Actual
11/28/23 0:00,Role,Shani Silbermann (X534878),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,4.7,Projected
12/20/23 0:00,Role,Ardisj Dreakin (V607119),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,5.9,Actual
12/8/23 0:00,Role,Nicolette Littlejohns (R890902),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,1.4,Actual
12/28/23 0:00,Role,Yvon Dursley (B395147),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,2.4,Projected
1/23/24 0:00,Role,Madge Feak (M257803),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,3.2,Actual
1/6/24 0:00,Role,Stanley Simkins (R182551),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,5.4,Actual
12/3/23 0:00,Role,Jodi Bonnick (M397811),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,6.3,Projected
12/30/23 0:00,Role,Blinni Bellenie (W734919),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,4.6,Actual
12/28/23 0:00,Role,Don Inkpen (Q195221),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,5.3,Projected
12/10/23 0:00,Role,Filippo Weeke (Y099146),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,1.9,Actual
1/13/24 0:00,Role,Marve Fogarty (C273601),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,2,Projected
1/11/24 0:00,Role,Skipton Stook (I359661),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,2.3,Actual
12/26/23 0:00,Role,Adda Hinsch (Z848905),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,4.1,Actual
1/7/24 0:00,Role,Petronella Custed (N685335),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,3.1,Actual
1/24/24 0:00,Role,Gloriana O'Dempsey (R677113),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,1.4,Actual
1/30/24 0:00,Role,Dorothea Sawter (P035685),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,4.8,Projected
12/29/23 0:00,Role,Tadio Theobold (B034349),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,3,Projected
1/7/24 0:00,Role,Gallard Lehr (Q296446),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,7.6,Actual
12/16/23 0:00,Role,Marris Sjostrom (K263992),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,8,Projected
1/4/24 0:00,Role,Gerhardt McPake (D118019),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,1.3,Actual
1/14/24 0:00,Role,Seumas Powter (F797427),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,No,Barrows LLC,2.5,Actual
1/25/24 0:00,Role,Kettie Giovanizio (Z530661),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,5.3,Actual
1/22/24 0:00,Role,Babbette Hackworth (Z014652),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,3.5,Actual
12/8/23 0:00,Role,Audrye McCorrie (W074497),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,4.5,Actual
1/17/24 0:00,Role,Cal Saenz (Q540152),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,4.5,Actual
11/27/23 0:00,Role,Anderea McElroy (V932058),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,2.9,Projected
12/24/23 0:00,Role,Georgie Brozsset (G993785),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,4.8,Projected
12/12/23 0:00,Role,Jolene Dutteridge (K277246),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,3.8,Actual
12/25/23 0:00,Role,Rodolph Wren (W138233),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,4.6,Projected
1/1/24 0:00,Role,Masha Dunstone (K292474),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,5,Projected
1/18/24 0:00,Role,Arleen Busse (W339775),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,4.6,Projected
1/15/24 0:00,Role,Blake Arson (T708877),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,1.3,Projected
12/29/23 0:00,Role,Maurise Mitkin (O908307),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,1.7,Projected
11/30/23 0:00,Role,Tedda Ebourne (D258936),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,6.4,Actual
12/17/23 0:00,Role,Eleanore Leith-Harvey (D529187),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,5.3,Actual
12/14/23 0:00,Role,Packston Brandacci (V603543),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,1.8,Projected
12/6/23 0:00,Role,Salvidor Gairdner (J747780),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,3.1,Projected
1/19/24 0:00,Role,Warren Kullmann (J033336),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,7.9,Actual
1/30/24 0:00,Role,Kellia Schimaschke (X771797),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,1.9,Projected
1/17/24 0:00,Role,Zea Mullally (D750877),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,6.2,Actual
12/16/23 0:00,Role,Meris Lenihan (B433416),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,5.7,Projected
1/13/24 0:00,Role,Frederic Puttick (L960069),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,7.4,Actual
12/28/23 0:00,Role,Clywd Diamant (U064441),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,6.3,Actual
1/14/24 0:00,Role,Edith Percival (D664623),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,5.8,Actual
1/26/24 0:00,Role,Gabriele Spottiswood (U873834),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,7.8,Projected
1/24/24 0:00,Role,Suzanna McNirlan (S327239),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,3.2,Actual
12/11/23 0:00,Role,Tildy Linning (K425830),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,2.2,Projected
1/26/24 0:00,Role,Ailina Huncote (R199076),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,6.8,Actual
1/30/24 0:00,Role,Benedetta Yoell (Q534915),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,2.2,Actual
1/20/24 0:00,Role,Reine Deaville (V838366),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,1.6,Projected
12/11/23 0:00,Role,Monika Ramirez (W463734),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,5.1,Actual
1/15/24 0:00,Role,Merell Brinkley (P836360),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,1.7,Actual
1/14/24 0:00,Role,Kasper Bodker (L126333),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,Yes,Barrows LLC,3.1,Projected
1/29/24 0:00,Role,Dorothea Storrar (Q085032),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,5.7,Actual
1/24/24 0:00,Role,Earl Bangley (N719348),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,1.6,Actual
12/8/23 0:00,Role,Merwin Woodes (F778943),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,Yes,Barrows LLC,5.6,Projected
1/26/24 0:00,Role,Umeko Deftie (L291918),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,Yes,Barrows LLC,5.2,Actual
1/2/24 0:00,Role,Adella St Quenin (S297669),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,5.4,Projected
12/10/23 0:00,Role,Filberto Peagram (X725950),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,6.1,Actual
1/24/24 0:00,Role,Garvey Kaszper (M221149),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,6.6,Actual
1/26/24 0:00,Role,Rae Kenny (T228495),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,No,No,Barrows LLC,4.7,Actual
1/19/24 0:00,Role,Guillema Alliott (K947858),Polarised next generation toolset (P001328-096),Unapproved,Launch Consulting,USA,Yes,Yes,Barrows LLC,1.6,Actual
1/27/24 0:00,Role,Shelia Leathard (H499590),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,Yes,No,Barrows LLC,4,Projected
1/9/24 0:00,Role,Cello Fitchett (D947374),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,7.8,Projected
11/27/23 0:00,Role,Wesley Twittey (N888042),Polarised next generation toolset (P001328-096),Approved,Launch Consulting,USA,No,No,Barrows LLC,4.5,Projected
